9.871685504913330078e+00,3.846316039562225342e-02
1.223617291450500488e+01,8.913750201463699341e-02
1.442977118492126465e+01,1.817386597394943237e-02
1.654441833496093750e+01,2.664329670369625092e-02
1.878098797798156738e+01,3.375117480754852295e-02
2.098257899284362793e+01,4.271929152309894562e-03
2.322814416885375977e+01,4.446387290954589844e-03
2.574153590202331543e+01,4.507356323301792145e-03
2.759335136413574219e+01,5.081533454358577728e-03
2.970999884605407715e+01,5.448978859931230545e-03
3.169272875785827637e+01,6.046461872756481171e-03
3.374641561508178711e+01,6.012678612023591995e-03
3.566918563842773438e+01,5.569275468587875366e-03
3.773686289787292480e+01,4.700322635471820831e-03
3.973358702659606934e+01,3.751348471269011497e-03
4.195816326141357422e+01,2.913070376962423325e-03
4.401684689521789551e+01,2.449671272188425064e-03
4.614248752593994141e+01,1.932195620611310005e-03
4.818917727470397949e+01,1.565603539347648621e-03
5.034779739379882812e+01,1.326992176473140717e-03
5.249642372131347656e+01,1.151025411672890186e-03
5.471400499343872070e+01,1.028056256473064423e-03
5.686662745475769043e+01,9.321202524006366730e-04
5.919214153289794922e+01,8.825066615827381611e-04
6.134676218032836914e+01,8.771275752224028111e-04
6.341344046592712402e+01,9.034142130985856056e-04
6.559404587745666504e+01,1.015761983580887318e-03
6.776166009902954102e+01,1.276278286240994930e-03
7.002721023559570312e+01,1.958072651177644730e-03
7.221780896186828613e+01,3.368915058672428131e-03
7.438342499732971191e+01,6.697732955217361450e-03
7.667296004295349121e+01,7.674953900277614594e-03
7.906543016433715820e+01,7.780028041452169418e-03
8.129400491714477539e+01,2.918408950790762901e-03
8.381739091873168945e+01,1.477681333199143410e-03
8.603797054290771484e+01,8.045014692470431328e-04
8.833450198173522949e+01,6.065073539502918720e-04
9.056207823753356934e+01,5.514791700989007950e-04
9.318539834022521973e+01,5.206449422985315323e-04
9.621546101570129395e+01,5.111581413075327873e-04
9.854097461700439453e+01,4.935794277116656303e-04
1.007685494422912598e+02,5.020332173444330692e-04
1.029431576728820801e+02,4.995315684936940670e-04
1.052306942939758301e+02,5.141646252013742924e-04
1.073383467197418213e+02,5.539229605346918106e-04
1.095009644031524658e+02,6.213191081769764423e-04
1.117145483493804932e+02,7.473943405784666538e-04
1.137922184467315674e+02,9.433926315978169441e-04
1.158219213485717773e+02,1.284286146983504295e-03
1.179475612640380859e+02,1.648852718062698841e-03
1.200632078647613525e+02,2.051533199846744537e-03
1.222298219203948975e+02,2.044291002675890923e-03
1.242635219097137451e+02,1.827237312681972980e-03
1.263112115859985352e+02,1.320675946772098541e-03
1.284458463191986084e+02,9.333515190519392490e-04
1.305255169868469238e+02,6.578534375876188278e-04
1.326871337890625000e+02,5.057192174717783928e-04
1.348207685947418213e+02,4.300175351090729237e-04
1.369713933467864990e+02,3.982013149652630091e-04
1.395167651176452637e+02,4.058477934449911118e-04
1.416833801269531250e+02,4.417413147166371346e-04
1.437760426998138428e+02,5.455848295241594315e-04
1.459316627979278564e+02,7.192221819423139095e-04
1.479913446903228760e+02,9.496728889644145966e-04
1.501239814758300781e+02,1.159361097961664200e-03
1.522536201477050781e+02,1.216665143147110939e-03
1.544082410335540771e+02,1.103473477996885777e-03
1.564309473037719727e+02,9.102955809794366360e-04
1.584776382446289062e+02,7.477573817595839500e-04
1.607092120647430420e+02,6.491988315246999264e-04
1.628218603134155273e+02,6.084566120989620686e-04
1.650154571533203125e+02,6.173170986585319042e-04
1.671061193943023682e+02,6.607581162825226784e-04
1.692627406120300293e+02,7.324983598664402962e-04
1.713673932552337646e+02,8.011138415895402431e-04
1.739527409076690674e+02,8.516781963407993317e-04
1.760194189548492432e+02,8.541050483472645283e-04
1.781410629749298096e+02,8.176665869541466236e-04
1.802567088603973389e+02,7.236176170408725739e-04
1.823703558444976807e+02,6.269497098401188850e-04
1.844500260353088379e+02,5.221402388997375965e-04
1.865576782226562500e+02,4.476771573536098003e-04
1.886403458118438721e+02,3.829335619229823351e-04
1.906970310211181641e+02,3.435890830587595701e-04
1.928506534099578857e+02,3.127272066194564104e-04
1.949313225746154785e+02,2.851905301213264465e-04
1.970039982795715332e+02,2.744557859841734171e-04
1.990646791458129883e+02,2.673219423741102219e-04
2.012003133296966553e+02,2.548967604525387287e-04
2.033179590702056885e+02,2.484176948200911283e-04
2.054076216220855713e+02,2.437349903630092740e-04
2.074403214454650879e+02,2.447691804263740778e-04
2.095499725341796875e+02,2.412933681625872850e-04
2.115596864223480225e+02,2.462504780851304531e-04
2.137422914505004883e+02,2.521785499993711710e-04
2.159618718624114990e+02,2.624394546728581190e-04
2.180985064506530762e+02,2.859984815586358309e-04
2.202891042232513428e+02,3.280152159277349710e-04
2.224207408428192139e+02,3.967091615777462721e-04
2.246603083610534668e+02,5.105562158860266209e-04
2.269788255691528320e+02,6.771759362891316414e-04
2.294602375030517578e+02,9.285471751354634762e-04
2.316388444900512695e+02,1.154478639364242554e-03
2.337674829959869385e+02,1.355759100988507271e-03
